brand,model,GPRS,EDGE,announced,dimentions,weight_g,SIM,display_type,display_resolution,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url,
Apple,Watch Sport 42mm,No,No,2014 September,42 x 35.9 x 10.5 mm (1.65 x 1.41 x 0.41 in),30,No,AMOLED capacitive touchscreen  16M colors,1.65 inches (~57.2% screen-to-body ratio),watchOS 1.0| upgradable to 3.2.2,520 MHz,Apple S1,PowerVR SGX543,No,8 GB,512 MB RAM,,,Yes,No,Wi-Fi 802.11 b/g/n,No,Yes,No,No,Accelerometer| gyro| heart rate,Non-removable Li-Ion 250 mAh battery (0.94 Wh),Silver/White| Orange| Blue; Gray/Black; Rose Gold/Lavender| Stone; Gold/White| Blue| Yellow| Apricot| Royal Blue| Pink/Royal Blue/Gold&Red/Black Woven Nylon,400,http://cdn2.gsmarena.com/vv/bigpic/apple-watch-sport-42mm2.jpg,
Apple,Watch Sport 38mm,No,No,2014 September,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in),25,No,AMOLED capacitive touchscreen  16M colors,1.5 inches (~55.1% screen-to-body ratio),watchOS 1.0| upgradable to 3.2.2,520 MHz,Apple S1,PowerVR SGX543,No,8 GB,512 MB RAM,,,Yes,No,Wi-Fi 802.11 b/g/n,No,Yes,No,No,Accelerometer| gyro| heart rate,Non-removable Li-Ion 205 mAh battery (0.78 Wh),Silver/White| Orange| Blue; Gray/Black; Rose Gold/Lavender| Stone; Gold/White| Blue| Yellow| Apricot| Royal Blue| Pink/Royal Blue/Gold&Red/Black Woven Nylon,350,http://cdn2.gsmarena.com/vv/bigpic/apple-watch-sport-38mm.jpg,
Apple,iPad Air 2,Yes,Yes,2014 October,240 x 169.5 x 6.1 mm (9.45 x 6.67 x 0.24 in),437,Nano-SIM/ Electronic SIM card (e-SIM),LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~71.6% screen-to-body ratio),iOS 8.1| upgradable to iOS 10.3.2,Triple-core 1.5 GHz Typhoon,Apple A8X,PowerVR GXA6850 (octa-core graphics),No,16/32/64/128 GB,2 GB RAM,8 MP| f/2.4| 31mm| autofocus|,1.2 MP| f/2.2| 31mm| 720p@30fps| face detection| HDR| FaceTime over Wi-Fi or Cellular,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| hotspot,Yes with A-GPS GLONASS (3G/LTE model only),,No,2.0| reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| compass| barometer,Non-removable Li-Po 7340 mAh battery (27.62 Wh),Space Gray| Silver| Gold,440,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-air-2-new.jpg,
Apple,iPad mini 3,Yes,Yes,2014 October,200 x 134.7 x 7.5 mm (7.87 x 5.30 x 0.30 in),331,Nano-SIM/ Electronic SIM card (e-SIM),LED-backlit IPS LCD capacitive touchscreen  16M colors,7.9 inches (~71.7% screen-to-body ratio),iOS 8.1| upgradable to iOS 10.3.2,Dual-core 1.3 GHz Cyclone (ARM v8-based),Apple A7,PowerVR G6430 (quad-core graphics),No,16/64/128 GB,1 GB RAM DDR3,5 MP| f/2.4| 32mm| autofocus|,1.2 MP| 720p@30fps| face detection| FaceTime over Wi-Fi or Cellular,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,Yes with A-GPS GLONASS,,No,2.0| reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| compass,Non-removable Li-Po 6470 mAh battery (24.3 Wh),Space Gray/Black| Silver/White| Gold,400,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-mini-3-new.jpg,
Apple,iPhone 6 Plus,Yes,Yes,2014 September,158.1 x 77.8 x 7.1 mm (6.22 x 3.06 x 0.28 in),172,Nano-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,5.5 inches (~67.8% screen-to-body ratio),iOS 8| upgradable to iOS 10.3.2,Dual-core 1.4 GHz Typhoon (ARM v8-based),Apple A8,PowerVR GX6450 (quad-core graphics),No,16/64/128 GB,1 GB RAM DDR3,8 MP| f/2.2| 29mm| phase detection autofocus| OIS| dual-LED (dual tone) flash|,1.2 MP| f/2.2| 31mm| 720p@30fps| face detection| HDR| FaceTime over Wi-Fi or Cellular,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| hotspot,Yes with A-GPS GLONASS,Yes (Apple Pay only),No,2.0| reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 2915 mAh battery (11.1 Wh),Space Gray| Silver| Gold,700,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-6-plus2.jpg,
Apple,iPhone 6,Yes,Yes,2014 September,138.1 x 67 x 6.9 mm (5.44 x 2.64 x 0.27 in),129,Nano-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,4.7 inches (~65.8% screen-to-body ratio),iOS 8| upgradable to iOS 10.3.2,Dual-core 1.4 GHz Typhoon (ARM v8-based),Apple A8,PowerVR GX6450 (quad-core graphics),No,16/32/64/128 GB,1 GB RAM DDR3,8 MP| f/2.2| 29mm| phase detection autofocus| dual-LED (dual tone) flash|,1.2 MP| f/2.2| 31mm| 720p@30fps| face detection| HDR| FaceTime over Wi-Fi or Cellular,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| hotspot,Yes with A-GPS GLONASS,Yes (Apple Pay only),No,2.0| reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Po 1810 mAh battery (6.9 Wh),Space Gray| Silver| Gold,540,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-6-4.jpg,
Apple,iPad Air,Yes,Yes,2013 October,240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in),469,Nano-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~71.6% screen-to-body ratio),iOS 7| upgradable to iOS 10.3.2,Dual-core 1.3 GHz Cyclone (ARM v8-based),Apple A7,PowerVR G6430 (quad-core graphics),No,16/32/64/128 GB,1 GB RAM DDR3,5 MP| f/2.4| 33mm| autofocus|,1.2 MP| 720p@30fps| face detection| FaceTime over Wi-Fi or Cellular,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,Yes with A-GPS GLONASS (3G/LTE model only),,No,2.0| reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 8600 mAh battery (32.4 Wh),Space Gray| Silver,350,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-air.jpg,
Apple,iPad mini 2,Yes,Yes,2013 October,200 x 134.7 x 7.5 mm (7.87 x 5.30 x 0.30 in),331,Nano-SIM,LED-backlit IPS LCD capacitive touchscreen  16M colors,7.9 inches (~71.7% screen-to-body ratio),iOS 7| upgradable to iOS 10.3.2,Dual-core 1.3 GHz Cyclone (ARM v8-based),Apple A7,PowerVR G6430 (quad-core graphics),No,16/32/64/128 GB,1 GB RAM DDR3,5 MP| f/2.4| 33mm| autofocus|,1.2 MP|  720p@30fps| face detection| FaceTime over Wi-Fi or Cellular,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,Yes with A-GPS GLONASS,,No,2.0| reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 6470 mAh battery (24.3 Wh),Space Gray/Black| Silver/White,270,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-mini2.jpg,
Apple,iPhone 5s,Yes,Yes,2013 September,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),112,Nano-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,4.0 inches (~60.8% screen-to-body ratio),iOS 7| upgradable to iOS 10.3.2,Dual-core 1.3 GHz Cyclone (ARM v8-based),Apple A7,PowerVR G6430 (quad-core graphics),No,16/32/64 GB,1 GB RAM DDR3,8 MP| f/2.2| 29mm| autofocus| dual-LED (dual tone) flash|,1.2 MP| f/2.4| 31mm| 720p@30fps| face detection| HDR| FaceTime over Wi-Fi or Cellular,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,Yes with A-GPS GLONASS,,No,2.0| reversible connector,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 1560 mAh battery (5.92 Wh),Space Gray| White/Silver| Gold,330,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-5s-ofic.jpg,
Apple,iPhone 5c,Yes,Yes,2013 September,124.4 x 59.2 x 9 mm (4.90 x 2.33 x 0.35 in),132,Nano-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,4.0 inches (~59.9% screen-to-body ratio),iOS 7| upgradable to iOS 10.3.2,Dual-core 1.3 GHz Swift (ARM v7-based),Apple A6,PowerVR SGX 543MP3 (triple-core graphics),No,8/16/32 GB,1 GB RAM,8 MP| f/2.4| 33mm| autofocus| LED flash|,1.2 MP| 720p@30fps| face detection| FaceTime over Wi-Fi or Cellular,Yes,Yes,,Yes with A-GPS GLONASS,,No,2.0| reversible connector,Accelerometer| gyro| proximity| compass,Non-removable Li-Po 1510 mAh battery (5.73 Wh),White| Blue| Green| Yellow| Pink,300,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-5c-new2.jpg,
Apple,iPad mini Wi-Fi,No,No,2012  October. Released 2012  November,200 x 134.7 x 7.2 mm (7.87 x 5.30 x 0.28 in),308,No,LED-backlit IPS LCD capacitive touchscreen  16M colors,7.9 inches (~71.7% screen-to-body ratio),iOS 6| upgradable to iOS 9.3.5,Dual-core 1.0 GHz Cortex-A9,Apple A5,PowerVR SGX543MP2,No,16/32/64 GB,512 MB RAM,5 MP| autofocus|,1.2 MP| 720p@30fps| face detection| FaceTime over Wi-Fi,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,No,,No,2.0| reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 4490 mAh battery (16.7 Wh),Black/Slate| White/Silver,200,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-mini-final.jpg,
Apple,iPad mini Wi-Fi + Cellular,Yes,Yes,2012  October. Released 2012  November,200 x 134.7 x 7.2 mm (7.87 x 5.30 x 0.28 in),312,Nano-SIM,LED-backlit IPS LCD capacitive touchscreen  16M colors,7.9 inches (~71.7% screen-to-body ratio),iOS 6| upgradable to iOS 9.3.5,Dual-core 1.0 GHz Cortex-A9,Apple A5,PowerVR SGX543MP2,No,16/32/64 GB,512 MB RAM,5 MP| autofocus,1.2 MP| 720p@30fps| face detection| FaceTime over Wi-Fi or Cellular,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,Yes with A-GPS GLONASS,,No,2.0| reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 4490 mAh battery (16.7 Wh),Black/Slate| White/Silver,300,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-mini-final.jpg,
Apple,iPad 4 Wi-Fi,No,No,2012 October,241.2 x 185.7 x 9.4 mm (9.50 x 7.31 x 0.37 in),652,No,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~65.1% screen-to-body ratio),iOS 6| upgradable to iOS 10.3,Dual-core 1.4 GHz,Apple A6X,PowerVR SGX554MP4 (quad-core graphics),No,16/32/64/128 GB,1 GB RAM,5 MP| autofocus|,1.2 MP| 720p@30fps| face detection| FaceTime over Wi-Fi,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,No,,No,2.0| reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 11560 mAh battery (42.5 Wh),Black| White,350,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-3-new.jpg,
Apple,iPad 4 Wi-Fi + Cellular,Yes,Yes,2012 October,241.2 x 185.7 x 9.4 mm (9.50 x 7.31 x 0.37 in),662,Micro-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~65.1% screen-to-body ratio),iOS 6| upgradable to iOS 10.3,Dual-core 1.4 GHz,Apple A6X,PowerVR SGX554MP4 (quad-core graphics),No,16/32/64/128 GB,1 GB RAM,5 MP| autofocus,1.2 MP| 720p@30fps| face detection| FaceTime over Wi-Fi or Cellular,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,Yes with A-GPS GLONASS,,No,2.0| reversible connector,Accelerometer| gyro| compass,Non-removable Li-Po 11560 mAh battery (42.5 Wh),Black| White,500,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-3-new.jpg,
Apple,iPhone 5,Yes,Yes,2012 September,123.8 x 58.6 x 7.6 mm (4.87 x 2.31 x 0.30 in),112,Nano-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,4.0 inches (~60.8% screen-to-body ratio),iOS 6| upgradable to iOS 10.3,Dual-core 1.3 GHz Swift (ARM v7-based),Apple A6,PowerVR SGX 543MP3 (triple-core graphics),No,16/32/64 GB,1 GB RAM DDR2,8 MP| f/2.4| 33mm| autofocus| LED flash|,1.2 MP| f/2.4| 35mm| 720p@30fps| face detection| FaceTime over Wi-Fi or Cellular,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,Yes with A-GPS GLONASS,,No,2.0| reversible connector,Accelerometer| gyro| proximity| compass,Non-removable Li-Po 1440 mAh battery (5.45 Wh),Black/Slate| White/Silver,340,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-5-ofic.jpg,
Apple,iPad 3 Wi-Fi + Cellular,Yes,Yes,2012 March,241.2 x 185.7 x 9.4 mm (9.50 x 7.31 x 0.37 in),662,Micro-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~65.1% screen-to-body ratio),iOS 5.1| upgradable to iOS 9.3.5,Dual-core 1.0 GHz Cortex-A9,Apple A5X,PowerVR SGX543MP4 (quad-core graphics),No,16/32/64 GB,1 GB RAM,5 MP| autofocus|,VGA| 480p@30fps| videocalling over Wi-Fi only,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| hotspot,Yes with A-GPS,,No,2,Accelerometer| gyro| compass,Non-removable Li-Po 11560 mAh battery (42.5 Wh),Black| White,400,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-3-new.jpg,
Apple,iPad 3 Wi-Fi,No,No,2012 March,241.2 x 185.7 x 9.4 mm (9.50 x 7.31 x 0.37 in),652,No,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~65.1% screen-to-body ratio),iOS 5.1| upgradable to iOS 9.3.5,Dual-core 1.0 GHz Cortex-A9,Apple A5X,PowerVR SGX543MP4 (quad-core graphics),No,16/32/64 GB,1 GB RAM,5 MP| autofocus,VGA| 480p@30fps| videocalling over Wi-Fi only,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,No,,No,2,Accelerometer| gyro| compass,Non-removable Li-Po 11560 mAh battery (42.5 Wh),Black| White,290,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-3-new.jpg,
Apple,iPhone 4s,Yes,Yes,2011 October,115.2 x 58.6 x 9.3 mm (4.54 x 2.31 x 0.37 in),140,Micro-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,3.5 inches (~54.0% screen-to-body ratio),iOS 5| upgradable to iOS 9.3.5,Dual-core 1.0 GHz Cortex-A9,Apple A5,PowerVR SGX543MP2,No,8/16/32/64 GB,512 MB RAM,8 MP| f/2.4| 35mm| autofocus| LED flash|,VGA| 480p@30fps| videocalling over Wi-Fi and 3G,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS GLONASS,,No,2,Accelerometer| gyro| proximity| compass,Non-removable Li-Po 1432 mAh battery (5.3 Wh),Black| White,190,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-4s-new.jpg,
Apple,iPad 2 Wi-Fi + 3G,Yes,Yes,2011  March. Released 2011  March,241.2 x 185.7 x 8.8 mm (9.50 x 7.31 x 0.35 in),607,Micro-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~65.1% screen-to-body ratio),iOS 4| upgradable to iOS 9.3.5,Dual-core 1.0 GHz Cortex-A9,Apple A5,PowerVR SGX543MP2,No,16/32/64 GB,512 MB RAM,0.7 MP,VGA,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,Yes with A-GPS,,No,2,Accelerometer| gyro| compass,Non-removable Li-Po 6930 mAh battery (25 Wh),Black| White,370,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad2-new.jpg,
Apple,iPad 2 Wi-Fi,No,No,2011  March. Released 2011  March,241.2 x 185.7 x 8.8 mm (9.50 x 7.31 x 0.35 in),601,No,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~65.1% screen-to-body ratio),iOS 4| upgradable to iOS 9.3.5,Dual-core 1.0 GHz Cortex-A9,Apple A5,PowerVR SGX543MP2,No,16/32/64 GB,512 MB RAM,0.7 MP,VGA,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,No,,No,2,Accelerometer| gyro| compass,Non-removable Li-Po 6930 mAh battery (25 Wh),Black| White,200,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad2-new.jpg,
Apple,iPad 2 CDMA,No,No,2011  March. Released 2011  March,241.2 x 185.7 x 8.8 mm (9.50 x 7.31 x 0.35 in),607,Mini-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~65.1% screen-to-body ratio),iOS 4| upgradable to iOS 9.2.1,Dual-core 1.0 GHz Cortex-A9,Apple A5,PowerVR SGX543MP2,No,16/32/64 GB,512 MB RAM,0.7 MP,VGA,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,Yes with A-GPS,,No,2,Accelerometer| gyro| compass,Non-removable Li-Po 6930 mAh battery (25 Wh),Black| White,200,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad2-new.jpg,
Apple,iPhone 4,Class 10,Class 10,2010 June,115.2 x 58.6 x 9.3 mm (4.54 x 2.31 x 0.37 in),137,Micro-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,3.5 inches (~54.0% screen-to-body ratio),iOS 4| upgradable to iOS 7.1.2,1.0 GHz Cortex-A8,Apple A4,PowerVR SGX535,No,8/16/32 GB,512 MB RAM,5 MP| f/2.8| autofocus| LED flash|,VGA| 480p@30fps| videocalling over Wi-Fi only,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS,,No,2,Accelerometer| gyro| proximity| compass,Non-removable Li-Po 1420 mAh battery,Black| White,200,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-4-ofic-final.jpg,
Apple,iPhone 4 CDMA,No,No,2011 January,115.2 x 58.6 x 9.3 mm (4.54 x 2.31 x 0.37 in),137,Micro-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,3.5 inches (~54.0% screen-to-body ratio),iOS 4| upgradable to iOS 7.1.1,1.0 GHz Cortex-A8,Apple A4,PowerVR SGX535,No,16/32 GB,512 MB RAM,5 MP| autofocus| LED flash,Videocalling over Wi-Fi only,Yes,Yes,Wi-Fi 802.11 b/g/n,Yes with A-GPS,,No,2,Accelerometer| gyro| proximity| compass,Non-removable Li-Po 1420 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone4-cdma.jpg,
Apple,iPad Wi-Fi + 3G,Yes,Yes,2010  January. Released 2010  March,242.8 x 189.7 x 13.4 mm (9.56 x 7.47 x 0.53 in),730,Micro-SIM,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~63.3% screen-to-body ratio),iOS 4| upgradable to iOS 5.1.1,1.0 GHz Cortex-A8,Apple A4,PowerVR SGX535,No,16/32/64 GB,256 MB RAM,,,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,Yes with A-GPS,,No,2,Accelerometer| compass,Non-removable Li-Po 6600 mAh battery (24.8 Wh),Silver,410,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-original.jpg,
Apple,iPad Wi-Fi,No,No,2010  January. Released 2010  March,242.8 x 189.7 x 13.4 mm (9.56 x 7.47 x 0.53 in),680,No,LED-backlit IPS LCD  capacitive touchscreen  16M colors,9.7 inches (~63.3% screen-to-body ratio),iOS 4| upgradable to iOS 5.1.1,1.0 GHz Cortex-A8,Apple A4,PowerVR SGX535,No,16/32/64 GB,256 MB RAM,,,Yes,Yes,Wi-Fi 802.11 a/b/g/n| dual-band,No,,No,2,Accelerometer,Non-removable Li-Po 6600 mAh battery (24.8 Wh),Silver,310,http://cdn2.gsmarena.com/vv/bigpic/apple-ipad-original.jpg,
Apple,iPhone 3GS,Yes,Yes,2009  June. Released 2009  June,115.5 x 62.1 x 12.3 mm (4.55 x 2.44 x 0.48 in),135,Mini-SIM,TFT capacitive touchscreen  16M colors,3.5 inches (~50.9% screen-to-body ratio),iOS 3| upgradable to iOS 6.1.6,600 MHz Cortex-A8,,PowerVR SGX535,No,8/16/32 GB,256 MB RAM,3.15 MP| f/2.8| autofocus|,No,Yes,Yes,Wi-Fi 802.11 b/g,Yes with A-GPS,,No,2,Accelerometer| proximity| compass,Non-removable Li-Ion battery,Black| White,110,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone-3gs-ofic.jpg,
Apple,iPhone 3G,Yes,Yes,2008  June. Released 2008  July,115.5 x 62.1 x 12.3 mm (4.55 x 2.44 x 0.48 in),133,Mini-SIM,TFT capacitive touchscreen  16M colors,3.5 inches (~50.9% screen-to-body ratio),iOS| upgradable to iOS 4.2.1,412 MHz ARM 11,,PowerVR MBX,No,8/16 GB,128 MB RAM,2 MP,No,Yes,Yes,Wi-Fi 802.11b/g,Yes with A-GPS,,No,2,Accelerometer| proximity,Non-removable Li-Ion battery,Black(8/16 GB)| White (16 GB),90,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone3g.jpg,
Apple,iPhone,Yes,Yes,2007  January. Released 2007  June,115 x 61 x 11.6 mm (4.53 x 2.40 x 0.46 in),135,Mini-SIM,TFT capacitive touchscreen  16M colors,3.5 inches (~52.0% screen-to-body ratio),iOS| upgradable to iOS 3.1.3,412 MHz ARM 11,,PowerVR MBX,No,4/8/16 GB,,2 MP,No,Yes,Yes,Wi-Fi 802.11b/g,No,,No,2,Accelerometer| proximity,Non-removable Li-Ion battery,Black,420,http://cdn2.gsmarena.com/vv/bigpic/apple-iphone.gif,
Google,Pixel XL,Yes,Yes,2016 October,154.7 x 75.7 x 8.5 mm (6.09 x 2.98 x 0.33 in),168,Nano-SIM,AMOLED capacitive touchscreen  16M colors,5.5 inches (~71.2% screen-to-body ratio),Android 7.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,32/128 GB,4 GB RAM,12.3 MP| f/2.0| EIS (gyro)| phase detection & laser autofocus| dual-LED (dual tone) flash|,"8 MP| f/2.4| 1/3.2"" sensor size| 1.4 碌m pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS,Yes,No,3.0| Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 3450 mAh battery,Quite Black| Very Silver| Really Blue,880,http://cdn2.gsmarena.com/vv/bigpic/google-pixel-xl.jpg,
Google,Pixel,Yes,Yes,2016 October,143.8 x 69.5 x 8.5 mm (5.66 x 2.74 x 0.33 in),143,Nano-SIM,AMOLED capacitive touchscreen  16M colors,5.0 inches (~69.0% screen-to-body ratio),Android 7.1 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 821,Adreno 530,No,32/128 GB,4 GB RAM,12.3 MP| f/2.0| EIS (gyro)| phase detection & laser autofocus| dual-LED (dual tone) flash,"8 MP| f/2.4| 1/3.2"" sensor size| 1.4 碌m pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,Yes with A-GPS GLONASS,Yes,No,3.0| Type-C 1.0 reversible connector,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Non-removable Li-Ion 2770 mAh battery,Quite Black| Very Silver| Really Blue,770,http://cdn2.gsmarena.com/vv/bigpic/google-pixel.jpg,
Google,Pixel C,No,No,2015 October,242 x 179 x 7 mm (9.53 x 7.05 x 0.28 in),517,No,LTPS IPS LCD capacitive touchscreen  16M colors,10.2 inches (~72.4% screen-to-body ratio),Android 6.0.1 (Marshmallow)| upgradable to 7.1.2 (Nougat),Quad-core 1.9 GHz,Nvidia Tegra X1,Nvidia Maxwell,No,32/64 GB,3 GB RAM,8 MP| f/2.4,2 MP,Yes with stereo speakers,Yes,Wi-Fi 802.11 a/b/g/n| dual-band| Wi-Fi Direct| hotspot,,,No,3.0| Type-C 1.0 reversible connector,Accelerometer| gyro| proximity| compass,Non-removable Li-Po 9240 mAh battery (34.2 Wh),Silver Aluminum,600,http://cdn2.gsmarena.com/vv/bigpic/google-pixel-c--.jpg,
Micromax,Canvas Evok Power Q4260,Yes,Yes,2017 April,144.3 x 72.4 x 9.7 mm (5.68 x 2.85 x 0.38 in),,Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.0% screen-to-body ratio),Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6737,Mali-T720,microSD  up to 32 GB (uses SIM 2 slot),16 GB,2 GB RAM,8 MP| autofocus| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS,,FM radio| recording,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| proximity,Li-Po 4000 mAh battery,Champagne Gold,100,http://cdn2.gsmarena.com/vv/bigpic/micromax-canvas-evok-power-q4260.jpg,
Micromax,Canvas Evok Note E453,Yes,Yes,2017 April,153 x 75 x 8.5 mm (6.02 x 2.95 x 0.33 in),162,Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.7% screen-to-body ratio),Android 6.0 (Marshmallow),Octa-core 1.3 GHz Cortex-A53,Mediatek MT6753,Mali-T720MP3,microSD  up to 32 GB (uses SIM 2 slot),32 GB,3 GB RAM,13 MP| autofocus| dual-LED (dual-tone) flash,5 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS,,FM radio| recording,microUSB 2.0,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Non-removable Li-Po 4000 mAh battery,Champagne Gold,140,http://cdn2.gsmarena.com/vv/bigpic/micromax-canvas-evok-note-e453.jpg,
Micromax,Brahat 2 Q402,Yes,Yes,2017 April,-,,Dual SIM (Micro-SIM| dual stand-by),Capacitive touchscreen  16M colors,4.0 inches,Android 6.0 (Marshmallow),Quad-core 1.1 GHz,Spreadtrum SC9832,,microSD  up to 32 GB,4 GB,512 MB RAM,2 MP| LED flash,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| hotspot,Yes with A-GPS,,FM radio,microUSB 2.0,Accelerometer,Li-Ion 1300 mAh battery,Gold,50,http://cdn2.gsmarena.com/vv/bigpic/micromax-brahat2-q402.jpg,
